_id,author,title,description,url,urlToImage,publishedAt,content,entreprise,id_source,name_source
673a29521967847a73006044,Jason Lemkin,"Salesforce is Hiring 1,000 Sales Execs … to Help Replace Humans with Agents","So will AI replace humans, make them more effective, or create a need for even more knowledge works? Maybe it’s not that clear. So Salesforce is hiring 1,000 more salespeople to sell AI software … that is supposed to reduce the need for humans and replace the…",https://www.saastr.com/salesforce-is-hiring-1000-sales-execs-to-help-replace-humans-with-agents/,https://www.saastr.com/wp-content/uploads/2024/11/Screen-Shot-2024-11-11-at-9.46.01-AM.png,2024-11-14,"So will AI replace humans, make them more effective, or create a need for even more knowledge works?
Maybe it’s not that clear.
So Salesforce is hiring 1,000 more salespeople to sell AI software … … [+773 chars]",Salesforce,,Saastr.com
673a29521967847a73006045,Redacción,Elizabeth Localio se incorpora a Accenture Song como responsable de Marketing Advisory,"Elizabeth Localio, profesional con más de 25 años de experiencia, asume el cargo de responsable de Marketing Advisory en Accenture Song.
La entrada Elizabeth Localio se incorpora a Accenture Song como responsable de Marketing Advisory se publicó primero en Ma…",https://www.marketingdirecto.com/marketing-general/gente/elizabeth-localio-de-accenture-song,https://www.marketingdirecto.com/wp-content/uploads/2024/11/Elizabeth-Localio-Accenture-Song.jpg,2024-11-13,"Elizabeth Localio, profesional con más de 25 años de experiencia, asume el cargo de responsable de Marketing Advisory en Accenture Song.Elizabeth Localio se une al equipo de Accenture Songcomo respon… [+1756 chars]",Salesforce,,Marketingdirecto.com
673a29521967847a73006046,廣編企劃,AWS 宣布推出 Amazon Q 重塑未來工作方式,亞馬遜（Amazon）旗下 Amazon Web Services（AWS）在 2023 re:Invent 全球大會上宣布推出 Amazon Q ，這是一種新型的生成式 AI 助理，專門用於滿足辦公需求，且可以根據客戶業務進行訂製。,https://www.inside.com.tw/feature/2019aws/36703-AWS,https://bucket-image.inkmaginecms.com/version/social/1/image/2024/11/8e29c03f-e36a-4d94-9a6b-6d9cf92aebfc.png,2024-11-13,<ul><li> AI     </li><li>AccentureBMW GileadMission CloudOrbit Irrigation Wunderkind Amazon Q</li></ul>Amazon Amazon Web ServicesAWS 2023 re:Invent Amazon Q AI Amazon Q Amazon Q Amazon Q AWS AWS Busi… [+1019 chars],Salesforce,,Inside.com.tw
673a29521967847a73006047,Christophe Auffray,"Agentforce, les agents IA autonomes de Saleforce arrivent en France","Pour l’éditeur de CRM, Agentforce marque l’arrivée de la troisième vague de l’IA générative. Adecco est l'un des utilisateurs de cette nouvelle techno.",https://www.zdnet.fr/actualites/agentforce-les-agents-ia-autonomes-de-saleforce-arrivent-en-france-401128.htm,https://www.zdnet.fr/wp-content/uploads/zdnet/2024/02/SalesforceTower.jpg,2024-11-12,"En matière dIA générative, les entreprises demeurent souvent encore au stade de lexpérimentation et de la quête de ROI. Quimporte pour le géant américain du cloud Salesforce, pour qui la troisième va… [+5263 chars]",Salesforce,,ZDNet France
673a29521967847a73006048,Елизавета Дарищева,Топ-10 ИИ-изобретений в 2024 году,"Журнал Time поделился списком из 200 лучших изобретений 2024 года, в том числе — в области искусственного интеллекта. «Компьютерра» ознакомилась с полным перечнем инновационных разработок и выбрала 10 наиболее интересных ИИ-решений.  1. AlphaFold 3 от Google …",https://www.computerra.ru/304345/top-10-ii-izobretenij-v-2024-godu/,https://www.computerra.ru/wp-content/uploads/2024/11/photo_2024-11-12_18-40-05.jpg,2024-11-12,"Time 200 2024 , . «» 10 -. 
1. AlphaFold 3 Google DeepMind 
AlphaFold 3 Google DeepMind . AlphaFold 2, , AlphaFold 3 , , , . , . , .
AlphaFold 3 . , , AlphaFold 3 , . AlphaFold , , .
2. Rizz -
R… [+816 chars]",Salesforce,,Computerra.ru
673a29521967847a73006049,GlobalData,"Salesforce to hire more than 1,000 workers to boost AI product sales","Agentforce is a new layer on the Salesforce platform, designed to enable companies to build and deploy AI agents that autonomously perform tasks.",https://www.verdict.co.uk/salesforce-to-hire-1000-people/,https://s.yimg.com/ny/api/res/1.2/7C.7CWnxvAu.Yik.UvOklQ--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzU-/https://media.zenfs.com/en/verdict_626/4366f0be5d8e628361cdbb68bc07b4c0,2024-11-11,"US software company Salesforce is set to hire more than 1,000 employees to drive sales for its new generative AI product, Agentforce, reported Bloomberg.
According to Salesforce CEO Marc Benioff, th… [+2461 chars]",Salesforce,,Verdict
673a29521967847a7300604a,Guille Lomener,"Steve Jobs se plantó: ""Tiene que caber en mi mesa de café y no habrá un tamaño pequeño"". Apple hoy le lleva la contraria con cuatro tamaños diferentes","Había algo que Steve Jobs tenía claro con el iPad: debía tener un solo tamaño, y ese tamaño tenía que ser perfecto para reposar en su mesita de café. Algunos recordamos cuando Steve Jobs presentó el iPad al mundo. Ah, qué tiempos aquellos. Veníamos muy ilusio…",https://www.applesfera.com/curiosidades/steve-jobs-se-planto-tiene-que-caber-mi-mesa-cafe-no-habra-tamano-pequeno-apple-hoy-le-lleva-contraria-cuatro-tamanos-diferentes,https://i.blogs.es/7aa072/steve-jobs-tamano-ipad/840_560.jpeg,2024-11-04,"Había algo que Steve Jobs tenía claro con el iPad: debía tener un solo tamaño, y ese tamaño tenía que ser perfecto para reposar en su mesita de café. Algunos recordamos cuando Steve Jobs presentó el … [+4151 chars]",Salesforce,,Applesfera.com
673a29521967847a7300604b,Lucas Handley,Cuáles son las 25 mejores empresas para trabajar en 2024 según Great Place to Work,Descubre cuáles son las compañías que destacan a nivel global por ofrecer entornos laborales únicos y un enfoque centrado en el bienestar de sus empleados. ¿Qué las hace especiales y qué lecciones pueden aprender otras organizaciones?,https://es.gizmodo.com/cuales-son-las-25-mejores-empresas-para-trabajar-en-2024-segun-great-place-to-work-2000135208,https://es.gizmodo.com/app/uploads/2024/11/Diseno-sin-titulo-70-3.jpg,2024-11-15,El último informe de Great Place to Work presenta un listado con las 25 mejores empresas del mundo para trabajar en 2024. Este ranking destaca a aquellas compañías que logran crear un impacto positiv… [+3372 chars],Salesforce,,Gizmodo.com
673a29521967847a7300604c,aol.com,Jim Cramer Says Salesforce Agentforce Is The Best Use Of AI He Has Seen: 'Makes Sense That The Stock Has Gone Up So Much',"Jim Cramer, the host of CNBC’s “Mad Money,” lauded Salesforce.com Inc. (NYSE:CRM) for its innovative artificial intelligence product, Agentforce, and attributed the company’s stock surge to this development.
What Happened: On Monday, Cramer took to X to expre…",https://biztoc.com/x/a33cdd102cbaee4e,https://biztoc.com/cdn/a33cdd102cbaee4e_s.webp,2024-11-13,"Jim Cramer, the host of CNBCs Mad Money, lauded Salesforce.com Inc. (NYSE:CRM) for its innovative artificial intelligence product, Agentforce, and attributed the companys stock surge to this developm… [+136 chars]",Salesforce,,Biztoc.com
673a29521967847a7300604d,aws@amazon.com,AWS Partner CRM Connector Adds Partner Central API Support,"Starting today, the AWS Partner CRM Connector further simplifies co-sell actions between Salesforce and AWS Partner Central through APN Customer Engagement (ACE) integration. Partners can now share and receive AWS opportunities faster through the Partner Cent…",https://aws.amazon.com/about-aws/whats-new/2024/11/aws-partner-crm-connector-partner-central-api-support/,https://a0.awsstatic.com/libra-css/images/logos/aws_logo_smile_1200x630.png,2024-11-15,"Starting today, the AWS Partner CRM Connector further simplifies co-sell actions between Salesforce and AWS Partner Central through APN Customer Engagement (ACE) integration. Partners can now share a… [+1387 chars]",Salesforce,,Amazon.com
673a29531967847a7300604e,Lawrence Bonk,Netflix is removing much of its interactive content,"Here’s some bad news for those who thought the future would include streaming versions of Choose Your Own Adventure books. Netflix is deleting much of its interactive content, according to reporting by 
The Verge
.
The platform currently lists 24 “Interacti…",https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_1e68efcb-e7d2-41b8-bab5-49731e8f7471,,2024-11-04,"If you click 'Accept all', we and our partners, including 237 who are part of the IAB Transparency &amp; Consent Framework, will also store and/or access information on a device (in other words, use … [+678 chars]",Netflix,,Yahoo Entertainment
673a29531967847a7300604f,Charles Pulliam-Moore,Arcane’s second season is a revolutionary powderkeg,Arcane season two — out on Netflix now — throws the causes and effects of revolutionary war into sharp relief.,https://www.theverge.com/24291592/arcane-season-2-review-netflix,https://cdn.vox-cdn.com/thumbor/o_6xDsGsKpLaHQE02cAIl3UmE50=/0x0:5070x2149/1200x628/filters:focal(2728x1107:2729x1108)/cdn.vox-cdn.com/uploads/chorus_asset/file/25721959/ARCN2_trailer_still003_U.jpg,2024-11-09,"Arcanes final season puts an even finer point on its story about revolutionary war.
ByCharles Pulliam-Moore, a reporter focusing on film, TV, and pop culture. Before The Verge, he wrote about comic … [+4935 chars]",Netflix,the-verge,The Verge
673a29531967847a73006050,Justin Carter,Capcom’s Dino Crisis Almost Found a Way to Becoming an Anime,"Adi Shankar, producer of several Netflix game adaptations, wanted to try and revive the fan-favorite Dino Crisis series for Netflix.",https://gizmodo.com/dino-crisis-adi-shankar-anime-2000522622,https://gizmodo.com/app/uploads/2024/11/dino-crisis.jpg,2024-11-10,"Next spring, Netflix is releasing an anime based on Capcom’s famous Devil May Cry series. The show is headed up by Adi Shankar, who also helped get Castlevania and Captain Laserhawk off the groundand… [+2387 chars]",Netflix,,Gizmodo.com
673a29531967847a73006051,Germain Lussier,We Tried a Bottle of Limited-Edition Squid Game Whiskey,"Netflix and Johnnie Walker teamed up to release a special Squid Game whiskey bottle, and here's our adventure with it.",https://gizmodo.com/squid-game-whiskey-taste-test-johnnie-walker-black-netflix-2000520741,https://gizmodo.com/app/uploads/2024/11/Squid-Game-Whiskey.jpg,2024-11-05,"It’s been about three years since audiences all over the world were wowed by the weird, wonderful Netflix showSquid Game. Following a down-on-his-luck man who finds himself playing an evil but lucrat… [+3595 chars]",Netflix,,Gizmodo.com
673a29531967847a73006052,Cheryl Eddy,Escape Planet Earth With These 10 Streaming Sci-Fi Films,"If a space vacation is sounding particularly appealing right now, here are 10 voyages you can take on Netflix, Max, Peacock, Prime Video, and more.",https://gizmodo.com/best-space-movies-streaming-netflix-max-prime-video-2000520245,https://gizmodo.com/app/uploads/2024/11/Stowaway.jpg,2024-11-04,"As we start an especially stressful week in the United States, it’s important to take brain breaksand nothing says “self-care” like “sci-fi” around these parts. The characters in these films are all … [+4331 chars]",Netflix,,Gizmodo.com
673a29531967847a73006053,Wes Davis,NFL fans worry Netflix’s bad Tyson vs. Paul stream means it can’t handle football,Viewers complained that Netflix’s livestream of the the Jake Paul and Mike Tyson boxing was rife with buffering and quality issues throughout the night.,https://www.theverge.com/2024/11/16/24298026/mike-tyson-jake-paul-netflix-livestream-quality-issues-buffering-dropped-stream,https://cdn.vox-cdn.com/thumbor/SVx9TTNSNPEvUwkyLHrLNdLdc5Q=/0x0:2000x1448/1200x628/filters:focal(1000x724:1001x725)/cdn.vox-cdn.com/uploads/chorus_asset/file/25736630/SS2_0106_eWtsAlhn.JPG,2024-11-16,"Getty Images for Netflix © 2024

 

 Netflix’s livestream of the Mike Tyson and Jake Paul boxing match was a mess. I’m not talking about the bout itself — although people had their qualms with that,… [+2392 chars]",Netflix,the-verge,The Verge
673a29531967847a73006054,,Netflix Europe offices raided in tax fraud probe,The raid is part of an investigation in France and the Netherlands that began in November 2022.,https://www.bbc.com/news/articles/cwy1vze09wwo,https://ichef.bbci.co.uk/news/1024/branded_news/86dc/live/db94b360-9b71-11ef-bcb0-31fef28b1f9f.jpg,2024-11-05,"Offices of streaming giant Netflix in Paris and Amsterdam have been raided by the French and Dutch authorities as part of an investigation into tax fraud, French judicial sources say.
Officials from… [+1520 chars]",Netflix,,BBC News
673a29531967847a73006055,,[Removed],[Removed],https://removed.com,,2024-11-08,[Removed],Netflix,,[Removed]
673a29531967847a73006056,,[Removed],[Removed],https://removed.com,,2024-11-06,[Removed],Netflix,,[Removed]
673a29531967847a73006057,Kourtnee Jackson,'Arcane' Season 2 Is Debuting Part 2. Here's When to Watch,The Netflix series inches closer to the end.,https://www.cnet.com/tech/services-and-software/arcane-season-2-debuting-part-2-heres-when-to-watch/,https://www.cnet.com/a/img/resize/4aa7067508b91a298b1c098d72cb521275218388/hub/2024/11/07/67e75f69-063d-41e4-8011-fe0e996e27f5/arcane-season-2-netflix.jpg?auto=webp&fit=crop&height=675&width=1200,2024-11-14,"There's so much happening in this last season of Arcane that Netflix had to feed it to viewers in increments. 
Based on the League of Legends video games, the animated series has been praised for it… [+1522 chars]",Netflix,,CNET
673a29531967847a73006058,Cheryl Eddy,Black Mirror Is Surviving Netflix’s Interactive Specials Purge,"Breathe easy, Bandersnatch fans: the streamer's 2018 interactive movie will be sticking around.",https://gizmodo.com/black-mirror-is-surviving-netflixs-interactive-specials-purge-2000520968,https://gizmodo.com/app/uploads/2024/11/bandersnatch.jpg,2024-11-05,"As part of its shift away from producing interactive content, Netflix has revealed which titles will soon be removed from its libraryand which few have made the cut to stick around. Perhaps not surpr… [+1914 chars]",Netflix,,Gizmodo.com
673a29531967847a73006059,Aaron Pruner,"'Cobra Kai' Season 6, Part 2 Release Date on Netflix",The next installment of the hit Karate Kid series hits -- chops and dropkicks -- its way to your screen.,https://www.cnet.com/tech/services-and-software/cobra-kai-season-6-part-2-release-date-on-netflix/,https://www.cnet.com/a/img/resize/fbaa36639b7a36d584a93e50865106b50aeed44c/hub/2024/11/13/5e067944-58aa-424d-9a26-8fd6a31536d1/cobra-kai-season-6-william-zabka-ralph-macchio-yuji-okumoto.jpg?auto=webp&fit=crop&height=675&width=1200,2024-11-15,"William Zabka, Ralph Macchio and Yuji Okumoto star in season 6 of Cobra Kai on Netflix.
Curtis Bonds Baker/Netflix
It's been a long road for Cobra Kai and now that we're in its final season, the Ka… [+4613 chars]",Netflix,,CNET
673a29531967847a7300605a,Eammon Jacobs,True crime shows 'Baby Reindeer' and 'Until I Kill You' share a strange real-life connection,"""Until I Kill You"" is about Delia Balmer, who survived a relationship with killer John Sweeney. It shares a real-life connection to Netflix megahit ""Baby Reindeer.""",https://www.businessinsider.com/until-i-kill-you-baby-reindeer-hawley-arms-pub-london-2024-11,https://i.insider.com/672b526588cea3ba1c1e9fa9?width=1200&format=jpeg,2024-11-06,"Shaun Evans as John Sweeney in ""Until I Kill You,"" and Jessica Gunning as Martha Scott in ""Baby Reindeer.""ITVX/Netflix
<ul><li>""Until I Kill You"" is about Delia Balmer, who survived a relationship w… [+2758 chars]",Netflix,business-insider,Business Insider
673a29531967847a7300605b,Caralynn Matassa,'The Menendez Brothers' documentary director thinks Lyle and Eric should be freed: '30 years might be enough,"Amid a sea of Menendez brothers series, Alejandro Hartmann's new Netflix documentary has one thing most don't: both brothers telling the story in their own words.",https://www.businessinsider.com/menendez-brothers-netflix-documentary-lyle-erik-resentencing-freedom-2024-11,https://i.insider.com/67294361192f52589856026a?width=1200&format=jpeg,2024-11-05,"Lyle and Eric Menendez in 1989, the year they murdered their parents.Ronald L. Soble / Los Angeles Times via Getty Images
In the lucrative world of true crime entertainment, the 1989 murders of Jose… [+6489 chars]",Netflix,business-insider,Business Insider
673a29531967847a7300605c,Keith Nelson Jr,Mike Tyson Has Already Knocked Out Jake Paul...In Mike Tyson's Punch-Out,"On November 15, the fight none of us asked for will take place on Netflix between Jake Paul and Mike Tyson at AT&T Stadium. In promotion of the event, Netflix released the first two episodes of the three-part docuseries Countdown: Paul vs. Tyson, showing a be…",https://kotaku.com/jake-paul-mike-tyson-punch-out-netflix-1851690766,"https://i.kinja-img.com/image/upload/c_fill,h_675,pg_1,q_80,w_1200/e567678cbeee8443fa7b70bb9a6f1c75.jpg",2024-11-07,"On November 15, the fight none of us asked for will take place on Netflix between Jake Paul and Mike Tyson at AT&amp;T Stadium. In promotion of the event, Netflix released the first two episodes of t… [+3150 chars]",Netflix,,Kotaku
673a29531967847a7300605d,aadekaiyero@insider.com (Ayomikun Adekaiyero),'Hot Frosty' is the latest film in Netflix's Christmas Cinematic Universe. Here's how it connects to 'Falling For Christmas' and other movies.,"""Hot Frosty"" features three major crossovers with other Netflix Christmas films. This has been a tradition for the streamer since 2017.",https://www.businessinsider.com/hot-frosty-netflix-christmas-cinematic-universe-explained-mean-girls-2024-11,https://i.insider.com/67337fb688cea3ba1c2021bb?width=1200&format=jpeg,2024-11-12,"The Netflix Christmas Cinematic Universe is expanding again with the streamer's new movie ""Hot Frosty.""
Since 2017's movie ""Christmas Inheritance,"" Netflix has been making some of its bigger Christm… [+3909 chars]",Netflix,business-insider,Business Insider
673a29531967847a7300605e,Isaiah Colbert,Arcane Is Far and Away the Most Expensive Animated Series Ever Made,Both seasons of Netflix's League of Legends show cost Riot Games $250 million to make.,https://gizmodo.com/arcane-netflix-most-expensive-animated-series-ever-riot-2000521096,https://gizmodo.com/app/uploads/2024/11/Arcane-Vi-Netflix-Riot-Games.jpg,2024-11-06,League of Legends maker Riot Games and French animation studio Fortiche are days away from releasing the first batch of episodes from the second and final season of their Emmy award-winning animated … [+4692 chars],Netflix,,Gizmodo.com
673a29531967847a7300605f,Gizmodo Deals,Amazon’s Black Friday Comes Early: 45% Off Most Fire TV Sticks With 4K included,Transform your TV into a streaming powerhouse.,https://gizmodo.com/amazons-black-friday-comes-early-45-off-most-fire-tv-sticks-with-4k-included-2000519806,https://gizmodo.com/app/uploads/2024/10/amazon-fire-tv-stick.jpg,2024-11-02,Amazon is currently offering massive discounts on its popular Fire TV Stick lineup and matches the deals seen during last year’s Black Friday and Prime Day events. These streaming devices have become… [+3094 chars],Netflix,,Gizmodo.com
673a29531967847a73006060,Lucia Moses,Netflix gaming exec reveals a new AI role after the shutdown of a buzzy games studio and layoffs,"Mike Verdu, Netflix's former games chief, is now leading AI-driven game development for the streaming giant.",https://www.businessinsider.com/netflix-gaming-executive-reveals-new-ai-role-studio-shutdown-cuts-2024-11,https://i.insider.com/66c6265f5da406397bf7a812?width=1024&format=jpeg,2024-11-04,"Netflix is winning the streaming warsMario Tama/Getty Images
<ul><li>Mike Verdu, Netflix's former games chief, is now leading AI-driven game development.</li><li>Netflix's games division, launched i… [+2912 chars]",Netflix,business-insider,Business Insider
673a29531967847a73006061,Eammon Jacobs,'Baby Reindeer' creator Richard Gadd said he 'couldn't escape' the show at its height. He sent his parents on holiday so they could avoid journalists.,"""Baby Reindeer"" creator Richard Gadd said he was ""really worried"" for his parents because of the attention he was getting over the Netflix series.",https://www.businessinsider.com/baby-reindeer-richard-gadd-couldnt-escape-show-parents-2024-11,https://i.insider.com/6731edf55ec9bfa3d63cfdd4?width=1200&format=jpeg,2024-11-11,"Richard Gadd at the Emmy Awards in Los Angeles.Kevin Mazur/Getty Images
<ul><li>True crime drama ""Baby Reindeer"" was one of Netflix's biggest hits of the year. </li><li>Its creator, Richard Gadd, sa… [+2369 chars]",Netflix,business-insider,Business Insider
673a29531967847a73006062,Gabriel Erard,Netflix eliminará las series y películas interactivas de su catálogo,"El experimento de Netflix con las series y películas interactivas llegará a su fin muy pronto. La plataforma de streaming planea eliminar prácticamente todos los títulos de este tipo que forman parte de su catálogo, lo que ratifica su decisión de dejar de pro…",http://hipertextual.com/2024/11/netflix-eliminara-series-peliculas-interactivas-catalogo,https://imgs.hipertextual.com/wp-content/uploads/2024/11/freestocks-11SgH7U6TmI-unsplash-scaled.jpg,2024-11-04,El experimento de Netflix con las series y películas interactivas llegará a su fin muy pronto. La plataforma de streaming planea eliminar prácticamente todos los títulos de este tipo que forman parte… [+1800 chars],Netflix,,Hipertextual
673a29531967847a73006063,Isaiah Colbert,Arcane Creators Say Season 2’s Biggest Moment (So Far) Couldn’t Have Happened Any Other Way,Arcane writers Christian Linke and Alex Yee dive into that intimate scene between Piltover's finest.,https://gizmodo.com/arcane-creators-say-season-2s-biggest-moment-so-far-couldnt-have-happened-any-other-way-2000524629,https://gizmodo.com/app/uploads/2024/11/Arcane-Vi-League-of-Legends.jpg,2024-11-14,"After finishing the first act of Arcane‘s second season, folks are feeling like the League of Legends show finished them, thanks to the emotional rollercoaster traveled by the three episodes. While t… [+6498 chars]",Netflix,,Gizmodo.com
673a29531967847a73006064,Olivia Singh,8 shows and movies like 'Woman of the Hour' to watch next for your true crime fix,"""Woman of the Hour"" is based on serial killer Rodney Alcala's appearance on a dating show. Here are more true-crime shows and movies to watch next.",https://www.businessinsider.com/shows-movies-like-woman-of-the-hour-true-crime-2024-10,https://i.insider.com/672384059b3250dbbceb5ea4?width=1200&format=jpeg,2024-11-01,"Tony Hale as Ed and Anna Kendrick as Sheryl in ""Woman of the Hour.""Leah Gallo/Netflix
<ul><li>""Woman of the Hour"" is based on real-life serial killer Rodney Alcala's appearance on a dating show.</li… [+5805 chars]",Netflix,business-insider,Business Insider
673a29531967847a73006065,Kourtnee Jackson,When to Stream the Mike Tyson vs. Jake Paul Boxing Match on Netflix,"The sports event will air live on the streaming service, and you can watch the weigh-in tonight.",https://www.cnet.com/tech/services-and-software/when-to-stream-the-mike-tyson-vs-jake-paul-boxing-match-on-netflix/,https://www.cnet.com/a/img/resize/947139a0cde855ff52a4d83c3263e7bf8ca0c451/hub/2024/11/13/b855031a-670e-45f8-ac94-4c71951764db/tyson-vs-paul-netflix-2.jpg?auto=webp&fit=crop&height=675&width=1200,2024-11-14,"Veteran boxer Mike Tyson is set to go head-to-head with Jake Paul, who rose to fame as a YouTuber and has pivoted to boxing.  
After earning legendary status in the ring as a heavyweight champion wi… [+2203 chars]",Netflix,,CNET
673a29531967847a73006066,Kourtnee Jackson,Mike Tyson vs. Jake Paul Fight Streams Tonight on Netflix. Here's What Time You Can Watch,"After that slap, you don't want to miss fight night.",https://www.cnet.com/tech/services-and-software/mike-tyson-vs-jake-paul-streams-tonight-on-netflix-heres-what-time-you-can-watch/,https://www.cnet.com/a/img/resize/947139a0cde855ff52a4d83c3263e7bf8ca0c451/hub/2024/11/13/b855031a-670e-45f8-ac94-4c71951764db/tyson-vs-paul-netflix-2.jpg?auto=webp&fit=crop&height=675&width=1200,2024-11-15,"Veteran boxer Mike Tyson is set to go head-to-head with Jake Paul, who rose to fame as a YouTuber and has pivoted to boxing.  
After earning legendary status in the ring as a heavyweight champion wi… [+2197 chars]",Netflix,,CNET
673a29531967847a73006067,Gonzalo Franco,‘Asalto al Banco Central’: Llega a Netflix la heredera de ‘La Casa de Papel’,"Netflix ha estrenado al fin Asalto al Banco Central, una de sus propuestas más potentes para este final de año. La plataforma de streaming se lanza una vez más al mundo de los atracos tras el brutal éxito de La Casa de Papel. Lo hace, además, con un reparto q…",http://hipertextual.com/2024/11/asalto-al-banco-central-netflix-heredera-la-casa-de-papel,https://imgs.hipertextual.com/wp-content/uploads/2024/11/Diseno-sin-titulo-8.jpg,2024-11-08,"Netflix ha estrenado al fin Asalto al Banco Central, una de sus propuestas más potentes para este final de año. La plataforma de streaming se lanza una vez más al mundo de los atracos tras el brutal … [+2520 chars]",Netflix,,Hipertextual
673a29531967847a73006068,"Palmer Haasch,Olivia Singh",'Love Is Blind' season 8 is on the way — and 3 cast members have already been announced,"""Love Is Blind"" season 8 is only a few months away, and this time, the show will feature singles from Minneapolis, Minnesota.",https://www.businessinsider.com/love-is-blind-season-8-premiere-date-cast-location-what-to-know-2024-11,https://i.insider.com/6724e5ab9b3250dbbceba3e5?width=1200&format=jpeg,2024-11-01,"""Love is Blind"" season eight stars Alex, Brittany, and Joey in the audience during the season seven reunion.Terence Patrick/Netflix
<ul><li>Season eight of Netflix's ""Love Is Blind"" premieres on Feb… [+2368 chars]",Netflix,business-insider,Business Insider
673a29531967847a73006069,Petrana Radulovic,Netflix will shelve almost all of its interactive titles next month,"Netflix is delisting all but four of its interactive titles by Dec. 1. The streaming service kicked off its foray into interactive titles in 2017, and there was a time when Netflix was putting out a new interactive special every few months or so, but it’s bee…",https://www.polygon.com/entertainment/474381/netflix-removing-interactive-titles-best,https://platform.polygon.com/wp-content/uploads/sites/2/chorus/uploads/chorus_asset/file/13654711/NEW_BlackMirror_S5_Bandersnatch_00529.jpg?quality=90&strip=all&crop=0%2C10.732984293194%2C100%2C78.534031413613&w=1200,2024-11-04,"Netflix is delisting all but four of its interactive titles by Dec. 1. The streaming service kicked off its foray into interactive titles in 2017, and there was a time when Netflix was putting out a … [+2006 chars]",Netflix,polygon,Polygon
673a29531967847a7300606a,Alberto Martín,"Pese a las críticas, el plan de anuncios de Netflix es un éxito absoluto","Netflix lanzó hace ya dos años su plan con anuncios, con subidas consecutivas de precio en casi todos los países, en los planes generales y la sombra, siempre constante, de que los precios van a seguir viviendo. Pese a que muchos sentenciaron el streaming tra…",http://hipertextual.com/2024/11/plan-de-anuncios-de-netflix-es-un-exito-absoluto,https://imgs.hipertextual.com/wp-content/uploads/2024/10/netflix-precios.jpg,2024-11-13,"Netflix lanzó hace ya dos años su plan con anuncios, con subidas consecutivas de precio en casi todos los países, en los planes generales y la sombra, siempre constante, de que los precios van a segu… [+2441 chars]",Netflix,,Hipertextual
673a29531967847a7300606b,Simon Hill,JubileeTV Review: Video Calls and Remote Support for Elders,"The JubileeTV is a set-top box and camera for seniors that offers remote tech support, video calls, and medication reminders.",https://www.wired.com/review/jubileetv/,"https://media.wired.com/photos/6737aa37ee209070842eb3ba/191:100/w_1280,c_limit/JubileeTV-Reviewer-Collage-112024-SOURCE-Simon-Hill.jpg",2024-11-16,"With an aging population keen to stay in their own homes, elder care is a growing issue in the United States. Whether folks are contending with chronic illness, dementia, or simply finding it harder … [+2419 chars]",Netflix,wired,Wired
673a29531967847a7300606c,Kal Sajad,"Paul beats Tyson, 58, on points in drab contest",Jake Paul leaves a permanent stain on two-time heavyweight champion Mike Tyson's boxing legacy with a tedious points win in Texas.,https://www.bbc.com/sport/boxing/articles/ceqxvxnyq7lo,https://ichef.bbci.co.uk/news/1024/branded_sport/431b/live/377a5d70-a3e1-11ef-8872-2350e2233907.jpg,2024-11-16,"The event was streamed to Netflix's global reach of 283 million subscribers worldwide. The bout may have underwhelmed, but a show was put on for those in attendance.
With Paul reported to make £30m … [+1069 chars]",Netflix,,BBC News
673a29531967847a7300606d,Justin Carter,Add Ninjago To the List of Live-Action Lego Movies We’re Getting,"Get ready to see the Ninjago jump up, kick back, whip around and spin on the big screen again, but this time with human actors.",https://gizmodo.com/lego-ninjago-live-action-movie-2000519881,https://gizmodo.com/app/uploads/2024/11/lego-ninjago-dragons.jpg,2024-11-03,"You may remember hearing a few days ago that Universal formally announced a trio of live-action Lego movies that’ll be individually helmed by Patty Jenkins (Wonder Woman1984), Joe Cornish (The Kid Wh… [+1715 chars]",Netflix,,Gizmodo.com
673a29531967847a7300606e,Austen Goslin,Netflix just made watching a Fast and Furious marathon easy,"The Fast and Furious crew are rolling into Netflix with their first five outings, which is the perfect length for a weekend-long Fast marathon. But while all five movies are more than worth watching in their own unique ways, five movies is a lot of time for e…",https://www.polygon.com/what-to-watch/477189/fast-furious-netflix-movies-streaming-which-watch,https://platform.polygon.com/wp-content/uploads/sites/2/chorus/uploads/chorus_asset/file/22830176/FastNFurious2001.jpeg?quality=90&strip=all&crop=0%2C3.4613147178592%2C100%2C93.077370564282&w=1200,2024-11-13,"The Fast and Furious crew are rolling into Netflix with their first five outings, which is the perfect length for a weekend-long Fast marathon. But while all five movies are more than worth watching … [+3093 chars]",Netflix,polygon,Polygon
